date,cpi,가계신용,가계대출,판매신용,경제활동인구,비경제활동인구,취업자,실업자,실업률,고용률,경제활동참가율,소비자물가등락률,근로일수,국내총생산(시장가격 GDP),국민총소득(GNI),중위연령,평균연령,전체임금총액,전체근로일수,전체근로시간,총인구수,0~14세 구성비,15~64세 구성비,고령인구비율,자살자수
2021-04,101.98,598384.3228428694,565016.4619667829,33367.860876382416,28360.5,16666.8,27213.6,1147.0,4.0,60.4,63.0,0.1,20.2,182255.76879736612,186143.99778409812,44.5,43.5,3485974.0,20.8,169.0,51702100,12.07511106898946,71.28225352548543,16.642635405525112,1210
2021-05,102.05,603231.6200692698,569693.4171460734,33538.202923570345,28697.7,16351.2,27549.6,1148.2,4.0,61.2,63.7,0.1,18.6,183659.92373571312,188053.8773226704,44.5,43.5,3418087.0,18.6,151.9,51683025,12.049644926936844,71.2519168527771,16.69843822028606,1176
2021-06,102.05,607628.9952408607,574127.9359681436,33501.05927304724,28729.8,16338.5,27637.2,1092.5,3.8,61.3,63.7,0.0,20.8,184970.5074669207,188581.62489323152,44.5,43.5,3492441.0,20.8,168.9,51672400,12.027138278849057,71.2285301243991,16.744331596751845,1258
2021-07,102.26,611576.4483576423,578320.0184329937,33256.429924813136,28568.3,16521.6,27648.4,919.9,3.2,61.3,63.4,0.2,20.7,186187.51999098904,187727.24049578165,44.5,43.5,3769134.0,20.7,168.3,51671569,12.004537737183869,71.1933907019545,16.80207156086164,1128
2021-08,102.75,614886.3406683559,581484.007581211,33402.33308714476,28346.4,16757.7,27602.7,743.7,2.6,61.2,62.8,0.5,19.6,187363.83312876435,187820.9640245829,44.5,43.5,3521416.0,19.6,159.2,51669716,11.977847913853443,71.14919694933101,16.872955136815538,1080
2021-09,103.17,617558.6721730019,583619.9034127955,33938.768760042105,28438.6,16685.3,27682.7,755.9,2.7,61.3,63.0,0.4,18.4,188499.44688024663,188862.79547963545,44.5,43.5,3961463.0,18.4,149.4,51667688,11.946936739263425,71.1077840370949,16.94527922364167,1072
2021-10,103.35,619593.44287158,584727.7059277475,34865.73694350519,28528.1,16620.0,27740.7,787.5,2.8,61.4,63.2,0.2,18.6,189594.36124543595,190852.734860939,44.5,43.5,3455238.0,18.6,151.4,51662290,11.9157280871599,71.06480955451259,17.019462358327512,1072
2021-11,103.87,620735.8398267897,585326.8238344248,35409.015991992055,28528.4,16652.7,27794.6,733.8,2.6,61.5,63.1,0.5,20.8,190472.6189026563,192228.4935605607,44.5,43.5,3429543.0,20.8,168.6,51652704,11.886717489175396,71.03562864782451,17.077653863000087,983
2021-12,104.04,620985.8630386307,585417.2571328274,35568.60590550274,28277.5,16928.5,27298.4,979.1,3.5,60.4,62.6,0.2,21.3,191134.2198519077,192990.0715785004,44.5,43.5,4304510.0,21.3,172.4,51638809,11.860354873792692,70.99937180967903,17.140273316528273,1042
2022-01,104.85,620343.5125071037,584999.0058229556,35344.5066840372,28095.8,17104.0,26952.6,1143.2,4.1,59.6,62.2,0.8,19.3,191579.16409319,193137.4689147581,45.1,44.0,4721940.0,19.3,156.7,51632473,11.819189834273482,70.94231376444046,17.238496401286067,1004
2022-02,105.42,620226.6759918942,584782.8459677709,35443.83002414292,28355.7,16856.9,27401.5,954.2,3.4,60.6,62.7,0.5,19.8,192180.85208361808,193773.441562754,45.1,44.0,3694897.0,17.4,141.4,51625561,11.787364402684169,70.88953667738352,17.323098919932317,879
2022-03,106.1,620635.3534930021,584768.7775672735,35866.57592581988,28627.1,16592.2,27754.0,873.1,3.0,61.4,63.3,0.6,19.7,192939.28382319197,194897.98952248791,45.1,44.0,3836748.0,19.8,160.4,51610695,11.752172684363192,70.84194661590975,17.405880699727064,1109
2022-04,106.83,621569.5450104276,584956.8006214632,36612.7443890681,28942.1,16291.3,28078.2,863.8,3.0,62.1,64.0,0.7,20.0,193854.45931191163,196511.1127939601,45.1,44.0,3579506.0,20.0,162.3,51592660,11.722192652985909,70.82496037227001,17.452846974744084,1198
2022-05,107.5,622267.1792349633,585095.0020654134,37172.177169579074,29373.9,15871.3,28484.5,889.4,3.0,63.0,64.9,0.6,20.0,194360.48370015775,197343.33401635807,45.1,44.0,3591704.0,20.0,161.8,51583722,11.690887679644366,70.79575413344543,17.513358186910207,1181
2022-06,108.21,622728.2561666091,585183.3818991233,37544.8742673528,29366.1,15882.3,28478.4,887.7,3.0,62.9,64.9,0.7,19.3,194457.35698793057,197394.65318968185,45.1,44.0,3662766.0,19.3,156.7,51578178,11.660219948056326,70.77169534759447,17.568084704349193,1065
2022-07,108.73,622952.7758053654,585221.9401225935,37730.83568238928,29311.0,15946.6,28474.6,836.4,2.9,62.9,64.8,0.5,19.9,194145.0791752298,196665.07031393144,45.1,44.0,3919370.0,19.9,161.7,51574446,11.62487135586488,70.7430846663869,17.632043977748204,1124
2022-08,108.63,623072.6386302804,585007.301613266,38065.33701660644,29024.5,16245.9,28410.0,614.6,2.1,62.8,64.1,-0.1,20.1,193929.30034063227,196207.2718595453,45.1,44.0,3701953.0,20.1,162.9,51558441,11.58853697690355,70.67160157150602,17.73986145159044,1098
2022-09,108.82,623087.844641354,584539.4663711406,38548.37827000429,29092.7,16190.8,28389.2,703.5,2.4,62.7,64.2,0.2,19.0,193810.0204841379,196021.2578265233,45.1,44.0,4084630.0,19.0,154.4,51466658,11.566319305209207,70.64205917547629,17.791621519314504,1096
2022-10,109.16,622998.3938385869,583818.4343962175,39179.959442582855,29110.0,16192.0,28417.8,692.3,2.4,62.7,64.3,0.3,18.6,193787.2396057468,196107.02821486568,45.1,44.0,3631459.0,18.6,151.0,51459626,11.521768541419249,70.60309182969966,17.875139628881094,1129
2022-11,109.07,622078.462808955,582690.6075048236,39387.855304540346,29086.5,16231.1,28420.9,665.6,2.3,62.7,64.2,-0.1,20.7,194072.48968183887,196519.549650802,45.1,44.0,3584826.0,20.7,167.9,51450829,11.482868429583515,70.57337015891424,17.943761411502233,987
2022-12,109.26,620328.0515524581,581155.9856969588,39172.06585587678,28673.9,16657.8,27807.8,866.2,3.0,61.3,63.3,0.2,20.6,194665.77071241435,197258.82213433235,45.1,44.0,4433753.0,20.6,166.6,51439038,11.451602185872916,70.53233382786047,18.016063986266616,1036
2023-01,110.07,617747.160069097,579214.5689726233,38532.59109659216,28386.9,16965.0,27363.1,1023.8,3.6,60.3,62.6,0.7,19.4,195567.08269747297,198324.8456654568,45.7,44.6,4694110.0,19.0,153.8,51430018,11.406719709878384,70.48950673126345,18.103773558858176,1007
2023-02,110.33,616477.6654841838,578382.5616418219,38095.10384232689,28603.9,16750.9,27713.8,890.1,3.1,61.1,63.1,0.2,19.3,196439.19867063293,199364.2422991453,45.7,44.6,3900997.0,18.9,152.9,51421479,11.374351951253676,70.44282020748567,18.182827841260654,1072
2023-03,110.52,616519.5677977189,578659.9637045545,37859.60409308097,29062.7,16304.2,28223.2,839.5,2.9,62.2,64.1,0.2,19.3,197282.11863189412,200377.0120353979,45.7,44.6,3897187.0,20.6,166.1,51414281,11.33693574359233,70.38593421154718,18.27713004486049,1281
2023-04,110.77,617872.8670097019,580046.7751608214,37826.091848854434,29236.4,16135.1,28432.0,804.4,2.8,62.7,64.4,0.2,19.2,198095.84258125667,201363.1548742147,45.7,44.6,3705514.0,19.2,154.6,51408155,11.29944072102957,70.35148800807966,18.34907127089077,1185
2023-05,111.13,619514.7492826713,581579.8409697721,37934.90831290697,29622.6,15756.4,28835.2,787.4,2.7,63.5,65.3,0.3,19.2,198948.1916326548,202133.37442825787,45.7,44.6,3703213.0,19.2,154.7,51400521,11.268691225911894,70.3134098582386,18.41789891584951,1317
2023-06,111.16,621445.2146166269,583259.1611314067,38186.053485238575,29618.3,15764.8,28811.7,806.6,2.7,63.5,65.3,0.0,19.8,199839.16578608847,202687.6706975274,45.7,44.6,3736876.0,19.8,159.3,51392745,11.2413318261167,70.28800271322343,18.470665460659863,1280
2023-07,111.29,623664.2630115689,585084.7356457252,38579.52736584924,29492.5,15906.8,28685.7,806.8,2.7,63.2,65.0,0.1,19.7,200768.7650415577,203026.0436820234,45.7,44.6,3962662.0,19.7,158.9,51387133,11.20680735389538,70.25831349649337,18.53487914961125,1229
2023-08,112.28,625422.7376193777,586500.7829472608,38921.954672114975,29251.3,16163.3,28678.0,573.3,2.0,63.1,64.4,0.9,20.0,201780.16607425676,203887.42916662985,45.7,44.6,3742315.0,20.0,161.1,51377213,11.174259296626309,70.20040187855265,18.62533882482104,1220
2023-09,112.85,626720.6384400533,587507.3030360136,39213.33540403578,29359.3,16071.2,28697.9,661.4,2.3,63.2,64.6,0.5,18.3,202873.3688841856,205271.82715134675,45.7,44.6,4315697.0,18.3,148.0,51370001,11.133408387513953,70.15685282933906,18.709738783147,1169
2023-10,113.27,627557.9654735957,588104.2959119835,39453.66956161166,29390.3,16061.7,28763.9,626.5,2.1,63.3,64.7,0.4,18.2,204048.37347134436,207179.23763617425,45.7,44.6,3792170.0,18.2,146.9,51354226,11.098656223540395,70.10559169950298,18.795752076956624,1150
2023-11,112.68,627757.2905032845,588284.1757379883,39473.11476529689,29374.8,16101.3,28698.2,676.6,2.3,63.1,64.6,-0.5,20.5,205579.21951462585,209003.2370302504,45.7,44.6,3714378.0,20.5,165.6,51337076,11.06717686842936,70.05979849728878,18.873024634281855,1015
2023-12,112.73,627318.6135291198,588046.9425140283,39271.671015091466,29036.8,16468.1,28092.9,944.0,3.3,61.7,63.8,0.0,18.9,207465.90701403,210743.82533357528,45.7,44.6,4433074.0,18.9,152.8,51325329,11.035216160036692,70.00648159508145,18.958302244881857,1053
2024-01,113.17,626241.9345511019,587392.5962401034,38849.3383109954,28815.0,16698.5,27742.9,1072.1,3.7,61.0,63.3,0.4,19.1,209708.43596955703,212401.00254614872,46.2,45.1,4289054.0,20.5,165.0,51313912,10.993774943527985,69.95523163386959,19.05099342260243,1372
2024-02,113.78,626142.1284212711,587551.4894017946,38590.63901947482,28957.3,16567.9,28042.6,914.7,3.2,61.6,63.6,0.5,19.3,211374.916231271,213915.6699396805,46.2,45.1,4351268.0,18.0,145.6,51303688,10.96253743005766,69.89853633914194,19.138926230800404,1244
2024-03,113.95,627019.1951396272,588523.621999102,38495.57314052976,29287.5,16241.7,28395.8,891.7,3.0,62.4,64.3,0.1,19.2,212465.34779917175,215287.8275141707,46.2,45.1,4010308.0,19.1,153.9,51293934,10.924664113304312,69.82677522843149,19.24856065826419,1353
2024-04,114.01,628873.1347061708,590308.9940320257,38564.14067416017,29578.3,15960.7,28693.4,884.9,3.0,63.0,65.0,0.1,19.4,212979.73067325944,216517.47526961908,46.2,45.1,3865957.0,19.8,159.4,51285153,10.893396379260096,69.77582966360654,19.330773957133363,1354
2024-05,114.1,630861.5504541785,592193.4626377374,38668.08781644764,29798.8,15744.0,28914.8,884.0,3.0,63.5,65.4,0.1,19.0,212917.3783868368,216681.68075626684,46.2,45.1,3822581.0,19.0,153.3,51277347,10.865585538190969,69.72156340303644,19.412851058772603,1296
2024-06,113.84,632984.4423836505,594177.0278162367,38807.41456739219,29764.1,15786.2,28907.2,857.0,2.9,63.5,65.3,-0.2,18.3,212278.29093990385,215780.443974114,46.2,45.1,3861035.0,18.3,147.5,51271480,10.8358487018514,69.6827339487762,19.4814173493724,1225
2024-07,114.13,635241.8104945862,596259.6895675241,38982.12092699379,29594.0,15995.5,28857.3,736.7,2.5,63.3,64.9,0.3,21.1,211062.46833246076,213813.7649231605,46.2,45.1,4257103.0,21.1,169.1,51265238,10.809564563028069,69.63631184156405,19.554123595407862,1229
2024-08,114.54,637235.0391183804,597987.1736139528,39247.865504398855,29364.9,16211.2,28800.8,564.2,1.9,63.2,64.4,0.4,19.4,211233.3614312544,213649.7714680517,46.2,45.1,3870153.0,19.4,155.7,51256511,10.781125933444828,69.57563303518648,19.64324103136868,1134
2024-09,114.65,638964.128255033,599359.4799555229,39604.64829960737,29464.2,16125.3,28842.0,622.2,2.1,63.3,64.6,0.1,17.3,212790.9702362849,215288.4636087878,46.2,45.1,4301017.0,17.3,139.5,51248233,10.748345216117013,69.52278920523952,19.72886557864346,1160
2024-10,114.69,640429.0779045441,600376.6085922344,40052.46931261936,29524.9,16082.4,28847.1,677.8,2.3,63.3,64.7,0.0,18.9,215735.2947475522,218729.84134536865,46.2,45.1,3922038.0,18.9,152.3,51238450,10.720054958727284,69.4585960348137,19.821349006459016,1217
2024-11,114.4,641150.1389190137,600931.7459677365,40218.39295165784,29477.0,16151.4,28821.2,655.9,2.2,63.2,64.6,-0.3,19.8,217181.5298147049,220649.2797704873,46.2,45.1,3799813.0,19.8,159.3,51226757,10.692658135669216,69.39742642697449,19.9099154373563,1130
2024-12,114.91,641127.3112984421,601024.8920820291,40102.4192167228,29155.6,16497.5,28041.1,1114.5,3.8,61.4,63.9,0.4,19.6,217129.67543774296,221046.77888414403,46.2,45.1,4608246.0,19.6,157.8,51217221,10.6691087359074,69.30484963250935,20.02604163158325,1158
